freq,premier_pay,dealer,an,marque,modele,depot,prix_auto,pour_depot,km,creation_dossier,sexe,code_postal,ristourne,cheque_dealer,sommes_des_couts,terme,age,class
Par jour(s),105.03,153_dealer,2007.0,chevrolet,silverado,2000.0,8000.0,0.25,199561,2017-07-07,1.0,j7z,0.0,6400.0,7007.49,156,36.0,1
Par jour(s),149.68,78_dealer,2007.0,mazda,3,600.0,3995.0,0.15018773466833543,89000,2017-08-15,0.0,h1g,400.0,4054.65,4220.15,65,42.0,1
Par jour(s),150.05,142_dealer,2008.0,kia,rio,650.0,3450.0,0.18840579710144928,162000,,0.0,h1b,,,3231.66,52,49.0,1
Par jour(s),75.43,57_dealer,2007.0,honda,civic,1000.0,4899.0,0.20412329046744235,196292,2017-06-27,0.0,h7a,0.0,4143.95,4809.583333333333,156,26.0,1
Par jour(s),164.74,82_dealer,2003.0,honda,accord,1000.0,4500.0,0.2222222222222222,0,2015-08-18,1.0,h8y,0.0,3725.0,4230.333333333334,52,32.0,1
Par jour(s),66.11,206_dealer,,,nan,500.0,8955.0,0.05583472920156337,114003,2017-06-19,1.0,j6t,400.0,9337.65,9373.786666666667,208,46.0,1
Par jour(s),84.36,109_dealer,2006.0,ford,fusion,500.0,3750.0,0.13333333333333333,0,,0.0,j1j,0.0,3667.45,3997.0,104,,1
Par jour(s),78.51,151_dealer,2007.0,mazda,3,500.0,1999.0,0.25012506253126565,230531,2017-06-16,1.0,j2j,0.0,1598.95,1757.12,35,27.0,1
Par jour(s),81.75,248_dealer,2006.0,dodge,durango,3000.0,6098.0,0.49196457855034437,0,,1.0,h7l,0.0,0.0,3828.3333333333335,104,,1
Par jour(s),107.73,20_dealer,2003.0,acura,mdx,1300.0,6830.0,0.1903367496339678,0,2015-05-29,1.0,j0j,0.0,5871.5,6106.333333333333,104,42.0,1
Mensuelle,126.22,109_dealer,2003.0,honda,odyssey,1000.0,3700.0,0.2702702702702703,0,,1.0,j8l,0.0,0.0,2876.3333333333335,26,,1
Par jour(s),155.01,96_dealer,2006.0,mazda,5,1000.0,2995.0,0.333889816360601,0,,1.0,j7z,0.0,0.0,2342.0,39,,1
Par jour(s),304.22,133_dealer,2009.0,dodge,charger,500.0,5999.0,0.08334722453742291,0,,1.0,h7n,0.0,5998.95,6246.0,39,,1
Par jour(s),154.61,216_dealer,2009.0,mazda,cx7,1500.0,5500.0,0.2727272727272727,175000,2017-05-17,0.0,h3n,0.0,4275.0,4942.4,78,27.0,1
Par jour(s),84.65,142_dealer,2002.0,toyota,echo,500.0,2300.0,0.21739130434782608,0,,1.0,j0m,0.0,1915.0,2026.3333333333333,39,,1
Par jour(s),165.7,12_dealer,2006.0,chevrolet,equinox,900.0,4555.0,0.19758507135016465,0,2016-03-17,1.0,j6s,0.0,3882.75,4412.0,65,57.0,1
Par jour(s),91.31,249_dealer,1999.0,volkswagen,cabriolet,500.0,2500.0,0.2,221000,,0.0,j7r,0.0,2125.0,2291.4533333333334,39,53.0,1
Par jour(s),164.67,189_dealer,2009.0,mazda,5,1000.0,4895.0,0.20429009193054137,156890,2017-05-30,1.0,j3l,400.0,4599.65,4772.25,65,41.0,1
Par jour(s),68.77,109_dealer,2006.0,nissan,altima,300.0,1299.0,0.23094688221709006,0,,1.0,j5c,0.0,1063.95,1129.0,26,,1
Par jour(s),180.0,126_dealer,2010.0,mazda,5,500.0,5500.0,0.09090909090909091,154000,2017-06-07,1.0,h4j,0.0,5275.0,5831.453333333333,78,30.0,1
Par jour(s),149.71,11_dealer,2007.0,jeep,patriot,900.0,2700.0,0.3333333333333333,0,,1.0,j4j,0.0,1935.0,2147.0,26,,1
Par jour(s),208.51,247_dealer,2011.0,huyndai,tucson,1500.0,7495.0,0.200133422281521,175900,2017-07-03,1.0,j8y,400.0,6829.65,6937.37,78,31.0,1
Par jour(s),169.69,19_dealer,2008.0,jeep,compass,500.0,5000.0,0.1,137000,2017-03-31,0.0,h1v,0.0,4750.0,5312.12,78,27.0,1
Par jour(s),96.03,120_dealer,2010.0,ford,fusion,500.0,5995.0,0.08340283569641367,141264,2017-07-20,0.0,j3g,400.0,6254.65,6307.12,156,36.0,1
Par jour(s),230.84,133_dealer,2013.0,dodge,charger,1000.0,7999.0,0.12501562695336918,0,,1.0,h1m,0.0,5825.0,6283.666666666667,52,,1
Par jour(s),117.34,248_dealer,2011.0,dodge,grandcaravan,2000.0,10000.0,0.2,0,2016-02-05,1.0,j0j,0.0,8500.0,8747.0,156,55.0,1
Par jour(s),77.9,81_dealer,2008.0,volkswagen,2008,500.0,3995.0,0.1251564455569462,0,,0.0,j3g,0.0,4154.65,4242.0,130,,1
Par jour(s),71.68,81_dealer,2006.0,chrysler,300,500.0,2000.0,0.25,197589,,1.0,j3y,,,1761.4533333333331,39,25.0,1
Par jour(s),74.04,36_dealer,2006.0,chevrolet,malibu,1000.0,3495.0,0.2861230329041488,0,,0.0,j4c,0.0,2869.75,2842.0,104,31.0,1
Par jour(s),177.31,160_dealer,2008.0,mitsubishi,outlander,2000.0,6950.0,0.28776978417266186,0,2016-03-31,0.0,j0e,0.0,5697.5,5697.0,78,37.0,1
Par jour(s),124.77,81_dealer,2010.0,mazda,tribute,2000.0,4495.0,0.44493882091212456,0,,1.0,j4g,0.0,0.0,2842.0,52,,1
Par jour(s),94.96,0_dealer,2006.0,subaru,tribeca,500.0,5800.0,0.08620689655172414,152000,,1.0,g1c,0.0,5590.0,6112.12,156,,1
Par jour(s),300.0,109_dealer,2007.0,huyndai,sonata,800.0,3995.0,0.2002503128911139,0,2015-07-07,1.0,j6y,0.0,3394.75,3771.3333333333335,52,25.0,1
Par jour(s),208.6,174_dealer,2005.0,acura,mdx,500.0,4995.0,0.1001001001001001,204386,2017-04-19,1.0,j5w,0.0,4744.75,5307.12,52,28.0,1
Par jour(s),89.66,246_dealer,2004.0,mazda,rx8,2500.0,6050.0,0.4132231404958678,159772,2017-04-04,1.0,g7h,0.0,3852.5,4622.610000000001,78,43.0,1
Par jour(s),164.07,162_dealer,2010.0,nissan,sentra,500.0,4950.0,0.10101010101010101,0,,1.0,g2a,0.0,5157.4,5197.0,78,,1
Par jour(s),151.37,81_dealer,2006.0,dodge,caravan,300.0,1995.0,0.15037593984962405,211000,2017-03-31,1.0,h7e,0.0,1794.75,1933.7366666666667,20,42.0,1
Par jour(s),84.99,142_dealer,2003.0,toyota,echo,500.0,2300.0,0.21739130434782608,0,,0.0,j7m,0.0,1915.0,2029.6666666666667,39,,1
Par jour(s),136.58,81_dealer,2012.0,nissan,versa,1000.0,3500.0,0.2857142857142857,141850,2017-08-30,0.0,,400.0,3134.9,2977.25,52,29.0,1
Par jour(s),79.53,160_dealer,2005.0,toyota,corolla,500.0,4495.0,0.11123470522803114,0,,1.0,j2k,0.0,4419.75,7742.0,130,,1
Par jour(s),246.96,147_dealer,2005.0,dodge,ram1500,3000.0,8870.0,0.3382187147688839,0,,1.0,j4l,0.0,0.0,6617.0,52,,1
Par jour(s),76.31,142_dealer,2004.0,acura,el,800.0,2300.0,0.34782608695652173,214000,2017-05-23,1.0,j6e,0.0,1615.0,1833.8666666666668,39,50.0,1
Par jour(s),210.38,220_dealer,2007.0,volkswagen,jetta,1000.0,6290.0,0.1589825119236884,161000,2017-05-03,0.0,,400.0,0.0,6170.583333333333,65,28.0,1
Par jour(s),143.53,239_dealer,2004.0,mitsubishi,outlander,500.0,3200.0,0.15625,0,,1.0,h1a,0.0,2860.0,3047.0,52,,1
Par jour(s),83.2,133_dealer,2007.0,dodge,charger,1300.0,6600.0,0.19696969696969696,0,,1.0,h1e,0.0,0.0,6030.333333333333,156,,1
Par jour(s),99.29,40_dealer,2005.0,acura,allroad,1000.0,2995.0,0.333889816360601,165000,2017-05-29,1.0,j5l,0.0,2144.75,2411.5833333333335,39,22.0,1
Par jour(s),193.65,18_dealer,2009.0,mitsubishi,outlander,500.0,5709.52,0.08757303591195056,0,,1.0,h1k,0.0,5495.0,5956.52,65,,1
Par jour(s),176.36,109_dealer,2003.0,honda,accord,300.0,2400.0,0.125,0,,0.0,h1s,0.0,2220.0,2293.0,20,,1
Par jour(s),81.16,2_dealer,2004.0,saturn,vue,500.0,2295.0,0.2178649237472767,0,,1.0,h1g,0.0,1909.75,1988.0,39,,1
Par jour(s),199.22,133_dealer,2007.0,mini,cooper,500.0,4885.0,0.1023541453428864,0,,1.0,h4e,0.0,0.0,5132.0,52,,1
Par jour(s),115.22,6_dealer,2009.0,bmw,323i,4000.0,10995.0,0.36380172805820826,0,,1.0,h7v,0.0,0.0,7725.333333333333,156,,1
Par jour(s),86.59,181_dealer,2008.0,mercedes,b200,1200.0,5985.0,0.20050125313283207,138000,2017-08-24,1.0,h1g,400.0,5544.15,5721.623333333333,156,40.0,1
Par jour(s),62.45,0_dealer,2003.0,mazda,tribute,1000.0,4995.0,0.2002002002002002,161000,2017-08-23,1.0,h7g,0.0,1094.75,1318.25,35,37.0,1
Mensuelle,341.09,241_dealer,2010.0,huyndai,accent,2500.0,6495.0,0.3849114703618168,148000,2017-05-12,0.0,0k ,400.0,4779.65,5067.6,36,28.0,1
Par jour(s),96.2,181_dealer,2007.0,dodge,caravan,1400.0,2985.0,0.46901172529313234,0,,1.0,j3b,0.0,2194.15,1932.0,52,,1
Par jour(s),65.69,217_dealer,2000.0,honda,crv,300.0,1250.0,0.24,0,,1.0,j4z,0.0,0.0,1075.0,26,,1
Par jour(s),41.09,189_dealer,2005.0,huyndai,tiburon,1500.0,2500.0,0.6,0,2015-07-28,1.0,j4b,0.0,1871.19,1330.3333333333335,104,,1
Par jour(s),171.14,142_dealer,2005.0,kia,sedona,450.0,2450.0,0.1836734693877551,179000,,1.0,j5v,,,2251.61,20,34.0,1
Par jour(s),128.76,248_dealer,2010.0,dodge,caravan,1000.0,9395.0,0.10643959552953698,0,,1.0,j4l,0.0,9164.75,9142.0,156,,1
Par jour(s),80.35,227_dealer,2006.0,chevrolet,cobalt,300.0,1895.0,0.158311345646438,187101,,1.0,j0r,0.0,1689.75,1820.4033333333332,35,,1
Par jour(s),156.89,40_dealer,2004.0,nissan,maxima,300.0,2100.0,0.14285714285714285,208000,,1.0,j7c,0.0,1905.0,2032.07,20,,1
Par jour(s),60.12,99_dealer,2003.0,gmc,yukon,600.0,2999.0,0.20006668889629878,0,2015-06-11,1.0,j4j,0.0,3651.45,2575.3333333333335,104,45.0,1
Par jour(s),109.67,82_dealer,2004.0,ford,f150,3000.0,8500.0,0.35294117647058826,0,,1.0,j7c,0.0,0.0,6247.0,130,,1
Par jour(s),72.91,84_dealer,2007.0,mazda,3,900.0,2295.0,0.39215686274509803,194000,2017-08-03,0.0,g2n,0.0,1509.75,1738.5533333333333,39,58.0,1
Par jour(s),151.37,209_dealer,2005.0,mazda,3,300.0,1995.0,0.15037593984962405,0,,0.0,h1z,0.0,1794.75,1894.6666666666667,20,,1
Par jour(s),189.94,216_dealer,2009.0,volkswagen,jetta,500.0,5800.0,0.08620689655172414,155000,2017-04-27,1.0,h1r,0.0,5590.0,6112.12,78,49.0,1
Par jour(s),122.28,5_dealer,2009.0,huyndai,santafe,1790.0,8950.0,0.2,177100,2017-04-05,1.0,g5v,400.0,8067.4,8140.14,156,39.0,1
Par jour(s),72.63,209_dealer,2006.0,mazda,3,500.0,1495.0,0.33444816053511706,0,,1.0,j2r,0.0,1069.75,1144.3333333333333,26,,1
Par jour(s),189.94,0_dealer,2005.0,jeep,grandcherokee,500.0,5750.0,0.08695652173913043,0,,1.0,j0v,0.0,5537.5,5997.0,78,,1
Par jour(s),188.02,6_dealer,2006.0,bmw,330xi,4000.0,7995.0,0.5003126954346466,0,2015-06-18,1.0,h1z,0.0,5313.4,4725.333333333333,52,54.0,1
Par jour(s),194.44,133_dealer,2006.0,bmw,325xi,0.0,0.0,,211524,,,,0.0,6259.9,6312.12,78,,1
Par jour(s),59.92,120_dealer,2006.0,chrysler,300,4000.0,5495.0,0.7279344858962693,0,,1.0,j7r,0.0,2229.65,1661.3333333333333,78,,1
Par jour(s),200.25,230_dealer,2005.0,dodge,ram,1000.0,6000.0,0.16666666666666666,147645,2017-08-18,1.0,j6r,400.0,5759.9,5910.583333333333,65,27.0,1
Par jour(s),85.8,256_dealer,2010.0,mazda,3gx,2600.0,6500.0,0.4,193000,,0.0,j4g,0.0,4225.0,4985.64,130,,1
Mensuelle,64.64,99_dealer,2009.0,huyndai,accent,1400.0,4000.0,0.35,0,2015-06-19,1.0,h7k,0.0,3850.0,2776.3333333333335,26,50.0,1
Par jour(s),94.74,36_dealer,2006.0,huyndai,tucson,1300.0,6295.0,0.20651310563939634,0,,1.0,h1w,0.0,5309.75,5571.333333333333,104,39.0,1
Par jour(s),105.55,248_dealer,2009.0,ford,focus,1600.0,8299.0,0.19279431256777926,0,2015-08-13,1.0,j4j,0.0,7113.95,7275.333333333333,130,64.0,1
Par jour(s),196.99,160_dealer,2008.0,subaru,impreza,1000.0,6995.0,0.14295925661186562,0,,0.0,j4l,0.0,6744.75,6742.0,78,,1
Par jour(s),66.62,200_dealer,2001.0,ford,explorer,0.0,3995.0,0.0,0,2016-03-14,1.0,j5r,0.0,4194.75,4725.333333333333,156,,1
Par jour(s),75.18,2_dealer,2009.0,dodge,charger,500.0,3795.0,0.13175230566534915,0,,1.0,j3p,0.0,3484.75,4042.0,130,,1
Par jour(s),161.06,109_dealer,2010.0,mazda,6,500.0,5295.0,0.09442870632672333,163304,2017-04-13,1.0,h9g,400.0,5519.65,5714.116666666667,78,38.0,1
Par jour(s),65.84,109_dealer,2006.0,mazda,6,300.0,1495.0,0.20066889632107024,0,,1.0,j4l,0.0,1269.75,1388.0,39,,1
Par jour(s),88.33,20_dealer,2003.0,bmw,x5,4000.0,5930.0,0.6745362563237775,0,,1.0,h1h,0.0,2226.5,2106.3333333333335,52,45.0,1
Par jour(s),79.55,81_dealer,2007.0,mitsubishi,galant,1500.0,4495.0,0.3337041156840934,113000,,1.0,h8a,400.0,3679.65,3937.37,104,,1
Par jour(s),152.84,64_dealer,2004.0,honda,pilot,600.0,4450.0,0.1348314606741573,0,2015-05-25,0.0,j2t,0.0,4072.5,4426.333333333334,52,47.0,1
Par jour(s),146.35,228_dealer,2004.0,dodge,durango,500.0,2995.0,0.1669449081803005,0,,1.0,h3k,0.0,2644.75,2842.0,52,,1
Par jour(s),90.78,133_dealer,2006.0,kia,rio,300.0,2300.0,0.13043478260869565,0,,1.0,j5g,0.0,2115.0,2229.6666666666665,39,,1
Par jour(s),88.04,82_dealer,2006.0,pontiac,torrent,1300.0,5000.0,0.26,0,,0.0,j7y,0.0,0.0,4447.0,104,,1
